VIN,Year,Model,Trim,Engine,Trans.,Drivetrain,Exterior_Color,Interior_Color,Interior,MSRP,Order_Number,URL2C3CDZL94PH100001,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Laguna Leather Seats,"$162,836",3065,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL94PH100001
2C3CDZL9XPH100066,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black Interior Color,170 Alcantara Leather Seats,"$132,841",3130,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL9XPH100066
2C3CDZL91PH100067,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black Interior Color,170 Alcantara Leather Seats,"$129,451",3131,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL91PH100067
2C3CDZL93PH100068,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black / Demonic Red,170 Laguna Leather Seats,"$144,626",3132,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL93PH100068
2C3CDZL95PH100069,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black / Demonic Red,170 Laguna Leather Seats,"$123,136",3133,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL95PH100069
2C3CDZL91PH100070,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,F8 Green,Black Interior Color,170 Alcantara Leather Seats,"$120,046",3134,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL91PH100070
2C3CDZL93PH100071,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$120,351",3135,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL93PH100071
2C3CDZL95PH100072,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black / Demonic Red,170 Laguna Leather Seats,"$136,536",3136,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL95PH100072
2C3CDZL99PH100074,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,B5 Blue,Black Interior Color,170 Alcantara Leather Seats,"$132,936",3138,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL99PH100074
2C3CDZL92PH100076,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,F8 Green,Black Interior Color,170 Cloth Seats,"$114,741",3140,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL92PH100076
2C3CDZL94PH100077,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$136,536",3141,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL94PH100077
2C3CDZL96PH100078,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$136,536",3142,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL96PH100078
2C3CDZL98PH100079,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$172,831",3143,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL98PH100079
2C3CDZL94PH100080,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Destroyer Gray,Black Interior Color,170 Cloth Seats,"$114,741",3144,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL94PH100080
2C3CDZL96PH100081,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black Interior Color,170 Alcantara Leather Seats,"$131,941",3145,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL96PH100081
2C3CDZL98PH100082,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$161,841",3146,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL98PH100082
2C3CDZL9XPH100083,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sinamon Stick,Black Interior Color,170 Cloth Seats,"$118,341",3147,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL9XPH100083
2C3CDZL91PH100084,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black Interior Color,170 Alcantara Leather Seats,"$124,046",3148,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL91PH100084
2C3CDZL93PH100085,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$135,936",3149,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL93PH100085
2C3CDZL95PH100086,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black / Demonic Red,170 Laguna Leather Seats,"$121,436",3150,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL95PH100086
2C3CDZL97PH100087,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$151,341",3151,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL97PH100087
2C3CDZL99PH100088,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,F8 Green,Black Interior Color,170 Alcantara Leather Seats,"$142,531",3152,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL99PH100088
2C3CDZL90PH100089,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Granite,Black Interior Color,170 Alcantara Leather Seats,"$131,941",3153,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL90PH100089
2C3CDZL97PH100090,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$136,141",3154,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL97PH100090
2C3CDZL99PH100091,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$146,136",3155,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL99PH100091
2C3CDZL90PH100092,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$162,836",3156,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL90PH100092
2C3CDZL92PH100093,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black / Demonic Red,170 Laguna Leather Seats,"$136,536",3157,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL92PH100093
2C3CDZL94PH100094,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black Interior Color,170 Alcantara Leather Seats,"$122,441",3158,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL94PH100094
2C3CDZL96PH100095,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$134,236",3159,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL96PH100095
2C3CDZL98PH100096,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Frostbite,Black Interior Color,170 Alcantara Leather Seats,"$132,541",3160,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL98PH100096
2C3CDZL9XPH100097,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$134,836",3161,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL9XPH100097
2C3CDZL91PH100098,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$130,946",3162,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL91PH100098
2C3CDZL9XPH100102,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$135,541",3166,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL9XPH100102
2C3CDZL91PH100103,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,B5 Blue,Black / Demonic Red,170 Laguna Leather Seats,"$134,536",3167,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL91PH100103
2C3CDZL95PH100105,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3169,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL95PH100105
2C3CDZL97PH100106,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3170,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL97PH100106
2C3CDZL99PH100107,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3171,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL99PH100107
2C3CDZL90PH100108,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,B5 Blue,Black Interior Color,170 Alcantara Leather Seats,"$119,046",3172,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL90PH100108
2C3CDZL92PH100109,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$123,341",3173,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL92PH100109
2C3CDZL99PH100110,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3174,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL99PH100110
2C3CDZL90PH100111,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$146,926",3175,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL90PH100111
2C3CDZL92PH100112,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$123,341",3176,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL92PH100112
2C3CDZL94PH100113,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$123,341",3177,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL94PH100113
2C3CDZL96PH100114,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3178,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL96PH100114
2C3CDZL98PH100115,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3179,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL98PH100115
2C3CDZL9XPH100116,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$123,341",3180,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL9XPH100116
2C3CDZL91PH100117,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3181,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL91PH100117
2C3CDZL93PH100118,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Destroyer Gray,Black Interior Color,170 Alcantara Leather Seats,"$134,931",3182,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL93PH100118
2C3CDZL95PH100119,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3183,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL95PH100119
2C3CDZL91PH100120,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Triple Nickel,Black Interior Color,170 Alcantara Leather Seats,"$120,046",3184,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL91PH100120
2C3CDZL93PH100121,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Alcantara Leather Seats,"$121,346",3185,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL93PH100121
2C3CDZL95PH100122,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black Interior Color,170 Alcantara Leather Seats,"$132,936",3186,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL95PH100122
2C3CDZL97PH100123,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black / Demonic Red,170 Laguna Leather Seats,"$120,351",3187,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL97PH100123
2C3CDZL99PH100124,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black Interior Color,170 Alcantara Leather Seats,"$144,926",3188,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL99PH100124
2C3CDZL90PH100125,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black Interior Color,170 Alcantara Leather Seats,"$121,046",3189,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL90PH100125
2C3CDZL92PH100126,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black Interior Color,170 Alcantara Leather Seats,"$121,046",3190,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL92PH100126
2C3CDZL94PH100127,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black Interior Color,170 Alcantara Leather Seats,"$121,046",3191,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL94PH100127
2C3CDZL96PH100128,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black / Demonic Red,170 Laguna Leather Seats,"$120,951",3192,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL96PH100128
2C3CDZL98PH100129,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Plum Crazy,Black Interior Color,170 Alcantara Leather Seats,"$121,046",3193,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL98PH100129
2C3CDZL94PH100130,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Pitch-Black,Black Interior Color,170 Alcantara Leather Seats,"$136,536",3194,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL94PH100130
2C3CDZL96PH100131,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sublime,Black Interior Color,170 Cloth Seats,"$127,841",3195,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL96PH100131
2C3CDZL98PH100132,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,White Knuckle,Black Interior Color,170 Alcantara Leather Seats,"$136,536",3196,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL98PH100132
2C3CDZL9XPH100133,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,TorRed,Black Interior Color,170 Alcantara Leather Seats,"$124,046",3197,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL9XPH100133
2C3CDZL91PH100134,2023,CHALLENGER,SRT HELLCAT,6.2L V8 Supercharged HO,TorqueFlite 8-Speed Automatic Transmission,RWD,Sinamon Stick,Black Interior Color,170 Cloth Seats,"$131,231",3198,https://www.dodge.com/hostd/windowsticker/getWindowStickerPdf.do?vin=2C3CDZL91PH100134
